# AFT geometry generated from EventDisp2DwithAFTKK.cc
#
# Units: mm
# fiberID assignment:
#   scan aft_de_low_cut[36][32] in increasing [plane][segment] order;
#   skip nonexistent Y/Y' segments 16..31.
# planeID:
#   -1 = unset. This field is reserved for the EASIROC plane ID and can be
#   filled manually later.
#
# Columns:
# fiberID planeID globalLayerID layerType layerIndex fiberIndex centerX centerY centerZ dirX dirY dirZ length radius
#
821 -1 33 XP 8 21  15.281271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
822 -1 33 XP 8 22  18.381271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
823 -1 33 XP 8 23  21.481271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
824 -1 33 XP 8 24  24.581271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
825 -1 33 XP 8 25  27.681271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
826 -1 33 XP 8 26  30.781271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
827 -1 33 XP 8 27  33.881271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
828 -1 33 XP 8 28  36.981271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
829 -1 33 XP 8 29  40.081271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
830 -1 33 XP 8 30  43.181271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
831 -1 33 XP 8 31  46.281271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
832 -1 34 Y  8  0   0.000000 -23.582233 450.460000 1.0 0.0 0.0 100.0 1.5
833 -1 34 Y  8  1   0.000000 -20.482233 450.460000 1.0 0.0 0.0 100.0 1.5
834 -1 34 Y  8  2   0.000000 -17.382233 450.460000 1.0 0.0 0.0 100.0 1.5
835 -1 34 Y  8  3   0.000000 -14.282233 450.460000 1.0 0.0 0.0 100.0 1.5
836 -1 34 Y  8  4   0.000000 -11.182233 450.460000 1.0 0.0 0.0 100.0 1.5
837 -1 34 Y  8  5   0.000000  -8.082233 450.460000 1.0 0.0 0.0 100.0 1.5
838 -1 34 Y  8  6   0.000000  -4.982233 450.460000 1.0 0.0 0.0 100.0 1.5
839 -1 34 Y  8  7   0.000000  -1.882233 450.460000 1.0 0.0 0.0 100.0 1.5
840 -1 34 Y  8  8   0.000000   1.217767 450.460000 1.0 0.0 0.0 100.0 1.5
841 -1 34 Y  8  9   0.000000   4.317767 450.460000 1.0 0.0 0.0 100.0 1.5
842 -1 34 Y  8 10   0.000000   7.417767 450.460000 1.0 0.0 0.0 100.0 1.5
843 -1 34 Y  8 11   0.000000  10.517767 450.460000 1.0 0.0 0.0 100.0 1.5
844 -1 34 Y  8 12   0.000000  13.617767 450.460000 1.0 0.0 0.0 100.0 1.5
845 -1 34 Y  8 13   0.000000  16.717767 450.460000 1.0 0.0 0.0 100.0 1.5
846 -1 34 Y  8 14   0.000000  19.817767 450.460000 1.0 0.0 0.0 100.0 1.5
847 -1 34 Y  8 15   0.000000  22.917767 450.460000 1.0 0.0 0.0 100.0 1.5
848 -1 35 YP 8  0   0.000000 -25.132233 453.160000 1.0 0.0 0.0 100.0 1.5
849 -1 35 YP 8  1   0.000000 -22.032233 453.160000 1.0 0.0 0.0 100.0 1.5
850 -1 35 YP 8  2   0.000000 -18.932233 453.160000 1.0 0.0 0.0 100.0 1.5
851 -1 35 YP 8  3   0.000000 -15.832233 453.160000 1.0 0.0 0.0 100.0 1.5
852 -1 35 YP 8  4   0.000000 -12.732233 453.160000 1.0 0.0 0.0 100.0 1.5
853 -1 35 YP 8  5   0.000000  -9.632233 453.160000 1.0 0.0 0.0 100.0 1.5
854 -1 35 YP 8  6   0.000000  -6.532233 453.160000 1.0 0.0 0.0 100.0 1.5
855 -1 35 YP 8  7   0.000000  -3.432233 453.160000 1.0 0.0 0.0 100.0 1.5
856 -1 35 YP 8  8   0.000000  -0.332233 453.160000 1.0 0.0 0.0 100.0 1.5
857 -1 35 YP 8  9   0.000000   2.767767 453.160000 1.0 0.0 0.0 100.0 1.5
858 -1 35 YP 8 10   0.000000   5.867767 453.160000 1.0 0.0 0.0 100.0 1.5
859 -1 35 YP 8 11   0.000000   8.967767 453.160000 1.0 0.0 0.0 100.0 1.5
860 -1 35 YP 8 12   0.000000  12.067767 453.160000 1.0 0.0 0.0 100.0 1.5
861 -1 35 YP 8 13   0.000000  15.167767 453.160000 1.0 0.0 0.0 100.0 1.5
862 -1 35 YP 8 14   0.000000  18.267767 453.160000 1.0 0.0 0.0 100.0 1.5
863 -1 35 YP 8 15   0.000000  21.367767 453.160000 1.0 0.0 0.0 100.0 1.5
